DATE_DECADE,A2ohneGesang,A2mitGesang,GesangOhneA2,wederA2nochGesang,TAXON
8,0.0,0.0,0.0,0.0,Beutelmeise
9,0.0,0.0,0.0,0.0,Beutelmeise
10,0.0,0.0,0.0,0.0,Beutelmeise
11,0.0,0.0,0.0,2.0,Beutelmeise
12,0.0,0.0,0.0,0.0,Beutelmeise
13,0.0,0.0,0.0,0.0,Beutelmeise
14,0.0,0.0,0.0,0.0,Beutelmeise
15,0.0,0.0,0.0,0.0,Beutelmeise
16,0.0,0.0,0.0,0.0,Beutelmeise
17,0.0,0.0,0.0,0.0,Beutelmeise
18,0.0,0.0,0.0,0.0,Beutelmeise
19,0.0,0.0,0.0,0.0,Beutelmeise
20,0.0,0.0,0.0,0.0,Beutelmeise
21,0.0,0.0,0.0,0.0,Beutelmeise
22,0.0,0.0,0.0,0.0,Beutelmeise
23,0.0,0.0,0.0,0.0,Beutelmeise
24,0.0,0.0,0.0,0.0,Beutelmeise
25,0.0,0.0,0.0,0.0,Beutelmeise
26,0.0,0.0,0.0,0.0,Beutelmeise
27,0.0,0.0,0.0,0.0,Beutelmeise
28,0.0,0.0,0.0,0.0,Beutelmeise
29,0.0,0.0,0.0,2.0,Beutelmeise
30,0.0,0.0,0.0,2.0,Beutelmeise
31,0.0,0.0,0.0,1.0,Beutelmeise
32,0.0,0.0,0.0,0.0,Beutelmeise
33,0.0,0.0,0.0,0.0,Beutelmeise
34,0.0,0.0,0.0,0.0,Beutelmeise
35,0.0,0.0,0.0,0.0,Beutelmeise
36,0.0,0.0,0.0,0.0,Beutelmeise
1,0.0,0.0,0.0,0.0,Bienenfresser
2,0.0,0.0,0.0,0.0,Bienenfresser
3,0.0,0.0,0.0,0.0,Bienenfresser
4,0.0,0.0,0.0,0.0,Bienenfresser
5,0.0,0.0,0.0,0.0,Bienenfresser
6,0.0,0.0,0.0,0.0,Bienenfresser
7,0.0,0.0,0.0,0.0,Bienenfresser
8,0.0,0.0,0.0,0.0,Bienenfresser
9,0.0,0.0,0.0,0.0,Bienenfresser
10,0.0,0.0,0.0,0.0,Bienenfresser
11,0.0,0.0,0.0,0.0,Bienenfresser
12,0.0,0.0,0.0,0.0,Bienenfresser
13,0.0,0.0,0.0,3.0,Bienenfresser
14,0.0,0.0,0.0,4.0,Bienenfresser
15,0.0,0.0,0.0,1.0,Bienenfresser
16,0.0,0.0,0.0,0.0,Bienenfresser
17,0.0,0.0,0.0,1.0,Bienenfresser
18,0.0,0.0,0.0,0.0,Bienenfresser
19,0.0,0.0,0.0,0.0,Bienenfresser
20,0.0,0.0,0.0,0.0,Bienenfresser
21,0.0,0.0,0.0,0.0,Bienenfresser
22,0.0,0.0,0.0,0.0,Bienenfresser
23,0.0,0.0,0.0,0.0,Bienenfresser
24,0.0,0.0,0.0,1.0,Bienenfresser
25,0.0,0.0,1.0,15.0,Bienenfresser
26,0.0,0.0,0.0,4.0,Bienenfresser
27,0.0,0.0,0.0,2.0,Bienenfresser
28,0.0,0.0,0.0,0.0,Bienenfresser
29,0.0,0.0,0.0,2.0,Bienenfresser
30,0.0,0.0,0.0,0.0,Bienenfresser
31,0.0,0.0,0.0,0.0,Bienenfresser
32,0.0,0.0,0.0,0.0,Bienenfresser
33,0.0,0.0,0.0,0.0,Bienenfresser
34,0.0,0.0,0.0,0.0,Bienenfresser
35,0.0,0.0,0.0,0.0,Bienenfresser
36,0.0,0.0,0.0,0.0,Bienenfresser
1,0.0,0.0,0.0,0.0,Blaukehlchen
2,0.0,0.0,0.0,0.0,Blaukehlchen
3,0.0,0.0,0.0,0.0,Blaukehlchen
4,0.0,0.0,0.0,0.0,Blaukehlchen
5,0.0,0.0,0.0,0.0,Blaukehlchen
6,0.0,0.0,0.0,0.0,Blaukehlchen
7,0.0,0.0,0.0,0.0,Blaukehlchen
8,0.0,0.0,0.0,0.0,Blaukehlchen
9,6.0,1.0,0.0,3.0,Blaukehlchen
10,11.0,1.0,0.0,9.0,Blaukehlchen
11,12.0,6.0,0.0,8.0,Blaukehlchen
12,16.0,2.0,0.0,10.0,Blaukehlchen
13,19.0,0.0,0.0,8.0,Blaukehlchen
14,4.0,0.0,0.0,1.0,Blaukehlchen
15,4.0,3.0,0.0,8.0,Blaukehlchen
16,3.0,2.0,0.0,5.0,Blaukehlchen
17,4.0,1.0,0.0,2.0,Blaukehlchen
18,0.0,0.0,0.0,2.0,Blaukehlchen
19,0.0,0.0,0.0,0.0,Blaukehlchen
20,0.0,0.0,0.0,2.0,Blaukehlchen
21,0.0,0.0,0.0,2.0,Blaukehlchen
22,0.0,0.0,0.0,0.0,Blaukehlchen
23,0.0,0.0,0.0,0.0,Blaukehlchen
24,0.0,0.0,0.0,1.0,Blaukehlchen
25,0.0,0.0,0.0,1.0,Blaukehlchen
26,0.0,0.0,0.0,0.0,Blaukehlchen
27,0.0,0.0,0.0,0.0,Blaukehlchen
28,0.0,0.0,0.0,0.0,Blaukehlchen
29,0.0,0.0,0.0,0.0,Blaukehlchen
30,0.0,0.0,0.0,0.0,Blaukehlchen
31,0.0,0.0,0.0,0.0,Blaukehlchen
32,0.0,0.0,0.0,0.0,Blaukehlchen
33,0.0,0.0,0.0,0.0,Blaukehlchen
34,0.0,0.0,0.0,0.0,Blaukehlchen
35,0.0,0.0,0.0,0.0,Blaukehlchen
36,0.0,0.0,0.0,0.0,Blaukehlchen
1,0.0,0.0,1.0,238.0,Blaumeise
2,2.0,0.0,2.0,148.0,Blaumeise
3,7.0,0.0,5.0,141.0,Blaumeise
4,6.0,0.0,0.0,158.0,Blaumeise
5,45.0,1.0,0.0,75.0,Blaumeise
6,65.0,0.0,0.0,63.0,Blaumeise
7,50.0,0.0,0.0,86.0,Blaumeise
8,74.0,0.0,0.0,108.0,Blaumeise
9,71.0,0.0,0.0,110.0,Blaumeise
10,58.0,0.0,0.0,97.0,Blaumeise
11,89.0,0.0,0.0,96.0,Blaumeise
12,60.0,0.0,0.0,87.0,Blaumeise
13,58.0,1.0,0.0,83.0,Blaumeise
14,24.0,0.0,0.0,46.0,Blaumeise
15,34.0,0.0,0.0,71.0,Blaumeise
16,4.0,0.0,0.0,48.0,Blaumeise
17,6.0,0.0,0.0,58.0,Blaumeise
18,0.0,0.0,0.0,59.0,Blaumeise
19,1.0,0.0,0.0,50.0,Blaumeise
20,1.0,0.0,0.0,50.0,Blaumeise
21,1.0,0.0,0.0,47.0,Blaumeise
22,0.0,0.0,0.0,40.0,Blaumeise
23,1.0,0.0,6.0,34.0,Blaumeise
24,0.0,0.0,3.0,54.0,Blaumeise
25,0.0,0.0,3.0,52.0,Blaumeise
26,0.0,0.0,4.0,49.0,Blaumeise
27,0.0,0.0,2.0,67.0,Blaumeise
28,0.0,0.0,0.0,68.0,Blaumeise
29,0.0,0.0,3.0,88.0,Blaumeise
30,0.0,0.0,2.0,79.0,Blaumeise
31,0.0,0.0,1.0,62.0,Blaumeise
32,0.0,0.0,1.0,110.0,Blaumeise
33,0.0,0.0,0.0,124.0,Blaumeise
34,0.0,0.0,2.0,110.0,Blaumeise
35,0.0,0.0,3.0,129.0,Blaumeise
36,0.0,0.0,10.0,161.0,Blaumeise
1,0.0,0.0,0.0,0.0,Blauracke
2,0.0,0.0,0.0,0.0,Blauracke
3,0.0,0.0,0.0,0.0,Blauracke
4,0.0,0.0,0.0,0.0,Blauracke
5,0.0,0.0,0.0,0.0,Blauracke
6,0.0,0.0,0.0,0.0,Blauracke
7,0.0,0.0,0.0,0.0,Blauracke
8,0.0,0.0,0.0,0.0,Blauracke
9,0.0,0.0,0.0,0.0,Blauracke
10,0.0,0.0,0.0,0.0,Blauracke
11,0.0,0.0,0.0,0.0,Blauracke
12,0.0,0.0,0.0,0.0,Blauracke
13,0.0,0.0,0.0,0.0,Blauracke
14,0.0,0.0,0.0,0.0,Blauracke
15,0.0,0.0,0.0,0.0,Blauracke
16,0.0,0.0,0.0,0.0,Blauracke
17,0.0,0.0,0.0,0.0,Blauracke
18,0.0,0.0,0.0,0.0,Blauracke
19,0.0,0.0,0.0,0.0,Blauracke
20,0.0,0.0,0.0,0.0,Blauracke
21,0.0,0.0,0.0,0.0,Blauracke
22,0.0,0.0,0.0,1.0,Blauracke
23,0.0,0.0,0.0,0.0,Blauracke
24,0.0,0.0,0.0,0.0,Blauracke
25,0.0,0.0,0.0,0.0,Blauracke
26,0.0,0.0,0.0,0.0,Blauracke
27,0.0,0.0,0.0,0.0,Blauracke
28,0.0,0.0,0.0,0.0,Blauracke
29,0.0,0.0,0.0,0.0,Blauracke
30,0.0,0.0,0.0,0.0,Blauracke
31,0.0,0.0,0.0,0.0,Blauracke
32,0.0,0.0,0.0,0.0,Blauracke
33,0.0,0.0,0.0,0.0,Blauracke
34,0.0,0.0,0.0,0.0,Blauracke
35,0.0,0.0,0.0,0.0,Blauracke
36,0.0,0.0,0.0,0.0,Blauracke
1,0.0,0.0,0.0,29.0,Bluthänfling
2,0.0,0.0,0.0,21.0,Bluthänfling
3,0.0,0.0,0.0,20.0,Bluthänfling
4,0.0,0.0,0.0,13.0,Bluthänfling
5,0.0,0.0,0.0,18.0,Bluthänfling
6,0.0,0.0,0.0,17.0,Bluthänfling
7,0.0,0.0,2.0,25.0,Bluthänfling
8,4.0,0.0,0.0,23.0,Bluthänfling
9,10.0,0.0,0.0,40.0,Bluthänfling
10,6.0,0.0,0.0,18.0,Bluthänfling
11,21.0,1.0,0.0,56.0,Bluthänfling
12,16.0,0.0,2.0,37.0,Bluthänfling
13,23.0,2.0,1.0,56.0,Bluthänfling
14,11.0,1.0,0.0,31.0,Bluthänfling
15,11.0,0.0,0.0,29.0,Bluthänfling
16,4.0,1.0,0.0,30.0,Bluthänfling
17,11.0,0.0,1.0,16.0,Bluthänfling
18,8.0,0.0,0.0,17.0,Bluthänfling
19,0.0,0.0,4.0,39.0,Bluthänfling
20,0.0,0.0,1.0,25.0,Bluthänfling
21,1.0,0.0,1.0,16.0,Bluthänfling
22,0.0,0.0,2.0,25.0,Bluthänfling
23,0.0,0.0,0.0,22.0,Bluthänfling
24,0.0,0.0,0.0,16.0,Bluthänfling
25,0.0,0.0,0.0,15.0,Bluthänfling
26,0.0,0.0,0.0,13.0,Bluthänfling
27,0.0,0.0,0.0,19.0,Bluthänfling
28,0.0,0.0,0.0,36.0,Bluthänfling
29,0.0,0.0,0.0,63.0,Bluthänfling
30,0.0,0.0,0.0,33.0,Bluthänfling
31,0.0,0.0,5.0,29.0,Bluthänfling
32,0.0,0.0,1.0,22.0,Bluthänfling
33,0.0,0.0,0.0,20.0,Bluthänfling
34,0.0,0.0,2.0,15.0,Bluthänfling
35,0.0,0.0,0.0,19.0,Bluthänfling
36,0.0,0.0,0.0,27.0,Bluthänfling
1,0.0,0.0,0.0,10.0,Blässgans
2,0.0,0.0,0.0,7.0,Blässgans
3,0.0,0.0,0.0,4.0,Blässgans
4,0.0,0.0,0.0,6.0,Blässgans
5,0.0,0.0,0.0,12.0,Blässgans
6,0.0,0.0,0.0,11.0,Blässgans
7,0.0,0.0,0.0,12.0,Blässgans
8,0.0,0.0,0.0,10.0,Blässgans
9,0.0,0.0,0.0,2.0,Blässgans
10,0.0,0.0,0.0,3.0,Blässgans
11,0.0,0.0,0.0,3.0,Blässgans
12,0.0,0.0,0.0,2.0,Blässgans
13,0.0,0.0,0.0,6.0,Blässgans
14,0.0,0.0,0.0,1.0,Blässgans
15,0.0,0.0,0.0,0.0,Blässgans
16,0.0,0.0,0.0,0.0,Blässgans
17,0.0,0.0,0.0,0.0,Blässgans
18,0.0,0.0,0.0,0.0,Blässgans
19,0.0,0.0,0.0,0.0,Blässgans
20,0.0,0.0,0.0,0.0,Blässgans
21,0.0,0.0,0.0,0.0,Blässgans
22,0.0,0.0,0.0,0.0,Blässgans
23,0.0,0.0,0.0,0.0,Blässgans
24,0.0,0.0,0.0,0.0,Blässgans
25,0.0,0.0,0.0,0.0,Blässgans
26,0.0,0.0,0.0,0.0,Blässgans
27,0.0,0.0,0.0,0.0,Blässgans
28,0.0,0.0,0.0,0.0,Blässgans
29,0.0,0.0,0.0,1.0,Blässgans
30,0.0,0.0,0.0,0.0,Blässgans
31,0.0,0.0,0.0,2.0,Blässgans
32,0.0,0.0,0.0,2.0,Blässgans
33,0.0,0.0,0.0,1.0,Blässgans
34,0.0,0.0,0.0,5.0,Blässgans
35,0.0,0.0,0.0,8.0,Blässgans
36,0.0,0.0,0.0,20.0,Blässgans
1,0.0,0.0,0.0,290.0,Blässhuhn
2,0.0,0.0,0.0,232.0,Blässhuhn
3,0.0,0.0,0.0,133.0,Blässhuhn
4,0.0,0.0,0.0,124.0,Blässhuhn
5,0.0,0.0,0.0,281.0,Blässhuhn
6,0.0,0.0,0.0,128.0,Blässhuhn
7,1.0,0.0,0.0,153.0,Blässhuhn
8,1.0,0.0,0.0,286.0,Blässhuhn
9,3.0,0.0,0.0,155.0,Blässhuhn
10,2.0,0.0,0.0,150.0,Blässhuhn
11,3.0,0.0,0.0,299.0,Blässhuhn
12,0.0,0.0,0.0,136.0,Blässhuhn
13,0.0,0.0,0.0,132.0,Blässhuhn
14,0.0,0.0,0.0,142.0,Blässhuhn
15,1.0,0.0,0.0,110.0,Blässhuhn
16,1.0,0.0,0.0,79.0,Blässhuhn
17,3.0,0.0,0.0,92.0,Blässhuhn
18,0.0,0.0,0.0,73.0,Blässhuhn
19,0.0,0.0,0.0,42.0,Blässhuhn
20,0.0,0.0,0.0,81.0,Blässhuhn
21,0.0,0.0,0.0,34.0,Blässhuhn
22,0.0,0.0,0.0,31.0,Blässhuhn
23,0.0,0.0,0.0,62.0,Blässhuhn
24,0.0,0.0,0.0,17.0,Blässhuhn
25,0.0,0.0,0.0,33.0,Blässhuhn
26,0.0,0.0,0.0,194.0,Blässhuhn
27,0.0,0.0,0.0,60.0,Blässhuhn
28,0.0,0.0,0.0,68.0,Blässhuhn
29,0.0,0.0,0.0,241.0,Blässhuhn
30,0.0,0.0,0.0,103.0,Blässhuhn
31,0.0,0.0,0.0,78.0,Blässhuhn
32,0.0,0.0,0.0,268.0,Blässhuhn
33,0.0,0.0,0.0,94.0,Blässhuhn
34,0.0,0.0,0.0,88.0,Blässhuhn
35,0.0,0.0,0.0,225.0,Blässhuhn
36,0.0,0.0,0.0,197.0,Blässhuhn
1,0.0,0.0,0.0,0.0,Brachpieper
2,0.0,0.0,0.0,0.0,Brachpieper
3,0.0,0.0,0.0,0.0,Brachpieper
4,0.0,0.0,0.0,0.0,Brachpieper
5,0.0,0.0,0.0,0.0,Brachpieper
6,0.0,0.0,0.0,0.0,Brachpieper
7,0.0,0.0,0.0,0.0,Brachpieper
8,0.0,0.0,0.0,0.0,Brachpieper
9,0.0,0.0,0.0,0.0,Brachpieper
10,0.0,0.0,0.0,0.0,Brachpieper
11,0.0,0.0,0.0,0.0,Brachpieper
12,0.0,0.0,0.0,0.0,Brachpieper
13,0.0,0.0,0.0,0.0,Brachpieper
14,0.0,0.0,0.0,0.0,Brachpieper
15,0.0,0.0,0.0,0.0,Brachpieper
16,0.0,0.0,0.0,0.0,Brachpieper
17,0.0,0.0,0.0,0.0,Brachpieper
18,0.0,0.0,0.0,0.0,Brachpieper
19,0.0,0.0,0.0,0.0,Brachpieper
20,0.0,0.0,0.0,0.0,Brachpieper
21,0.0,0.0,0.0,0.0,Brachpieper
22,0.0,0.0,0.0,0.0,Brachpieper
23,0.0,0.0,0.0,0.0,Brachpieper
24,0.0,0.0,0.0,0.0,Brachpieper
25,0.0,0.0,0.0,0.0,Brachpieper
26,0.0,0.0,0.0,1.0,Brachpieper
27,0.0,0.0,0.0,0.0,Brachpieper
28,0.0,0.0,0.0,0.0,Brachpieper
29,0.0,0.0,0.0,0.0,Brachpieper
30,0.0,0.0,0.0,0.0,Brachpieper
31,0.0,0.0,0.0,0.0,Brachpieper
32,0.0,0.0,0.0,0.0,Brachpieper
33,0.0,0.0,0.0,0.0,Brachpieper
34,0.0,0.0,0.0,0.0,Brachpieper
35,0.0,0.0,0.0,0.0,Brachpieper
36,0.0,0.0,0.0,0.0,Brachpieper
1,0.0,0.0,0.0,1.0,Brachvogel
2,0.0,0.0,0.0,0.0,Brachvogel
3,0.0,0.0,0.0,0.0,Brachvogel
4,0.0,0.0,0.0,0.0,Brachvogel
5,0.0,0.0,0.0,0.0,Brachvogel
6,0.0,0.0,0.0,2.0,Brachvogel
7,0.0,0.0,0.0,4.0,Brachvogel
8,4.0,0.0,0.0,7.0,Brachvogel
9,4.0,0.0,0.0,13.0,Brachvogel
10,5.0,0.0,1.0,20.0,Brachvogel
11,8.0,0.0,0.0,14.0,Brachvogel
12,9.0,0.0,0.0,15.0,Brachvogel
13,11.0,0.0,0.0,16.0,Brachvogel
14,3.0,0.0,0.0,10.0,Brachvogel
15,10.0,0.0,0.0,8.0,Brachvogel
16,1.0,0.0,0.0,10.0,Brachvogel
17,2.0,0.0,0.0,4.0,Brachvogel
18,0.0,0.0,0.0,1.0,Brachvogel
19,0.0,0.0,0.0,1.0,Brachvogel
20,0.0,0.0,0.0,1.0,Brachvogel
21,0.0,0.0,0.0,2.0,Brachvogel
22,0.0,0.0,0.0,1.0,Brachvogel
23,0.0,0.0,0.0,0.0,Brachvogel
24,0.0,0.0,0.0,3.0,Brachvogel
25,0.0,0.0,0.0,1.0,Brachvogel
26,0.0,0.0,0.0,2.0,Brachvogel
27,0.0,0.0,0.0,0.0,Brachvogel
28,0.0,0.0,0.0,1.0,Brachvogel
29,0.0,0.0,0.0,1.0,Brachvogel
30,0.0,0.0,0.0,1.0,Brachvogel
31,0.0,0.0,0.0,0.0,Brachvogel
32,0.0,0.0,0.0,1.0,Brachvogel
33,0.0,0.0,0.0,0.0,Brachvogel
34,0.0,0.0,0.0,0.0,Brachvogel
35,0.0,0.0,0.0,1.0,Brachvogel
36,0.0,0.0,0.0,0.0,Brachvogel
1,0.0,0.0,0.0,9.0,Brandgans
2,0.0,0.0,0.0,17.0,Brandgans
3,0.0,0.0,0.0,9.0,Brandgans
4,0.0,0.0,0.0,5.0,Brandgans
5,0.0,0.0,0.0,16.0,Brandgans
6,0.0,0.0,0.0,11.0,Brandgans
7,0.0,0.0,0.0,3.0,Brandgans
8,0.0,0.0,0.0,8.0,Brandgans
9,0.0,0.0,0.0,3.0,Brandgans
10,0.0,0.0,0.0,4.0,Brandgans
11,0.0,0.0,0.0,0.0,Brandgans
12,0.0,0.0,0.0,1.0,Brandgans
13,0.0,0.0,0.0,1.0,Brandgans
14,0.0,0.0,0.0,2.0,Brandgans
15,0.0,0.0,0.0,0.0,Brandgans
16,0.0,0.0,0.0,0.0,Brandgans
17,0.0,0.0,0.0,1.0,Brandgans
18,0.0,0.0,0.0,1.0,Brandgans
19,0.0,0.0,0.0,3.0,Brandgans
20,0.0,0.0,0.0,0.0,Brandgans
21,0.0,0.0,0.0,0.0,Brandgans
22,0.0,0.0,0.0,1.0,Brandgans
23,0.0,0.0,0.0,0.0,Brandgans
24,0.0,0.0,0.0,0.0,Brandgans
25,0.0,0.0,0.0,0.0,Brandgans
26,0.0,0.0,0.0,0.0,Brandgans
27,0.0,0.0,0.0,0.0,Brandgans
28,0.0,0.0,0.0,0.0,Brandgans
29,0.0,0.0,0.0,9.0,Brandgans
30,0.0,0.0,0.0,1.0,Brandgans
31,0.0,0.0,0.0,6.0,Brandgans
32,0.0,0.0,0.0,3.0,Brandgans
33,0.0,0.0,0.0,14.0,Brandgans
34,0.0,0.0,0.0,11.0,Brandgans
35,0.0,0.0,0.0,9.0,Brandgans
36,0.0,0.0,0.0,20.0,Brandgans
1,0.0,0.0,0.0,0.0,Brandseeschwalbe
2,0.0,0.0,0.0,0.0,Brandseeschwalbe
3,0.0,0.0,0.0,0.0,Brandseeschwalbe
4,0.0,0.0,0.0,0.0,Brandseeschwalbe
5,0.0,0.0,0.0,0.0,Brandseeschwalbe
6,0.0,0.0,0.0,0.0,Brandseeschwalbe
7,0.0,0.0,0.0,0.0,Brandseeschwalbe
8,0.0,0.0,0.0,0.0,Brandseeschwalbe
9,0.0,0.0,0.0,0.0,Brandseeschwalbe
10,0.0,0.0,0.0,0.0,Brandseeschwalbe
11,0.0,0.0,0.0,0.0,Brandseeschwalbe
12,0.0,0.0,0.0,0.0,Brandseeschwalbe
13,0.0,0.0,0.0,0.0,Brandseeschwalbe
14,0.0,0.0,0.0,0.0,Brandseeschwalbe
15,0.0,0.0,0.0,0.0,Brandseeschwalbe
16,0.0,0.0,0.0,1.0,Brandseeschwalbe
17,0.0,0.0,0.0,5.0,Brandseeschwalbe
18,0.0,0.0,0.0,0.0,Brandseeschwalbe
19,0.0,0.0,0.0,0.0,Brandseeschwalbe
20,0.0,0.0,0.0,0.0,Brandseeschwalbe
21,0.0,0.0,0.0,0.0,Brandseeschwalbe
22,0.0,0.0,0.0,0.0,Brandseeschwalbe
23,0.0,0.0,0.0,0.0,Brandseeschwalbe
24,0.0,0.0,0.0,0.0,Brandseeschwalbe
25,0.0,0.0,0.0,0.0,Brandseeschwalbe
26,0.0,0.0,0.0,0.0,Brandseeschwalbe
27,0.0,0.0,0.0,0.0,Brandseeschwalbe
28,0.0,0.0,0.0,0.0,Brandseeschwalbe
29,0.0,0.0,0.0,0.0,Brandseeschwalbe
30,0.0,0.0,0.0,0.0,Brandseeschwalbe
31,0.0,0.0,0.0,0.0,Brandseeschwalbe
32,0.0,0.0,0.0,0.0,Brandseeschwalbe
33,0.0,0.0,0.0,0.0,Brandseeschwalbe
34,0.0,0.0,0.0,0.0,Brandseeschwalbe
35,0.0,0.0,0.0,0.0,Brandseeschwalbe
36,0.0,0.0,0.0,0.0,Brandseeschwalbe
1,0.0,0.0,0.0,0.0,Braunkehlchen
2,0.0,0.0,0.0,0.0,Braunkehlchen
3,0.0,0.0,0.0,0.0,Braunkehlchen
4,0.0,0.0,0.0,0.0,Braunkehlchen
5,0.0,0.0,0.0,0.0,Braunkehlchen
6,0.0,0.0,0.0,0.0,Braunkehlchen
7,0.0,0.0,0.0,0.0,Braunkehlchen
8,0.0,0.0,0.0,0.0,Braunkehlchen
9,0.0,0.0,0.0,0.0,Braunkehlchen
10,0.0,0.0,1.0,2.0,Braunkehlchen
11,0.0,0.0,0.0,26.0,Braunkehlchen
12,0.0,0.0,0.0,46.0,Braunkehlchen
13,0.0,1.0,2.0,70.0,Braunkehlchen
14,1.0,0.0,0.0,23.0,Braunkehlchen
15,0.0,0.0,0.0,10.0,Braunkehlchen
16,5.0,2.0,0.0,3.0,Braunkehlchen
17,1.0,2.0,0.0,1.0,Braunkehlchen
18,1.0,1.0,0.0,1.0,Braunkehlchen
19,0.0,0.0,0.0,1.0,Braunkehlchen
20,0.0,0.0,0.0,0.0,Braunkehlchen
21,0.0,0.0,0.0,0.0,Braunkehlchen
22,0.0,0.0,1.0,5.0,Braunkehlchen
23,0.0,0.0,0.0,23.0,Braunkehlchen
24,0.0,0.0,0.0,46.0,Braunkehlchen
25,0.0,0.0,0.0,39.0,Braunkehlchen
26,0.0,0.0,0.0,25.0,Braunkehlchen
27,0.0,0.0,0.0,17.0,Braunkehlchen
28,0.0,0.0,0.0,7.0,Braunkehlchen
29,0.0,0.0,0.0,2.0,Braunkehlchen
30,0.0,0.0,0.0,0.0,Braunkehlchen
31,0.0,0.0,0.0,0.0,Braunkehlchen
32,0.0,0.0,0.0,0.0,Braunkehlchen
33,0.0,0.0,0.0,0.0,Braunkehlchen
34,0.0,0.0,0.0,0.0,Braunkehlchen
35,0.0,0.0,0.0,0.0,Braunkehlchen
36,0.0,0.0,0.0,0.0,Braunkehlchen
1,0.0,0.0,0.0,0.0,Brautente
2,0.0,0.0,0.0,0.0,Brautente
3,0.0,0.0,0.0,0.0,Brautente
4,0.0,0.0,0.0,0.0,Brautente
5,0.0,0.0,0.0,1.0,Brautente
6,0.0,0.0,0.0,0.0,Brautente
7,0.0,0.0,0.0,0.0,Brautente
8,0.0,0.0,0.0,0.0,Brautente
9,0.0,0.0,0.0,0.0,Brautente
10,0.0,0.0,0.0,0.0,Brautente
11,0.0,0.0,0.0,0.0,Brautente
12,0.0,0.0,0.0,0.0,Brautente
13,0.0,0.0,0.0,0.0,Brautente
14,0.0,0.0,0.0,0.0,Brautente
15,0.0,0.0,0.0,0.0,Brautente
16,0.0,0.0,0.0,0.0,Brautente
17,0.0,0.0,0.0,0.0,Brautente
18,0.0,0.0,0.0,0.0,Brautente
19,0.0,0.0,0.0,0.0,Brautente
20,0.0,0.0,0.0,0.0,Brautente
21,0.0,0.0,0.0,0.0,Brautente
22,0.0,0.0,0.0,0.0,Brautente
23,0.0,0.0,0.0,0.0,Brautente
24,0.0,0.0,0.0,0.0,Brautente
25,0.0,0.0,0.0,0.0,Brautente
26,0.0,0.0,0.0,0.0,Brautente
27,0.0,0.0,0.0,0.0,Brautente
28,0.0,0.0,0.0,0.0,Brautente
29,0.0,0.0,0.0,0.0,Brautente
30,0.0,0.0,0.0,0.0,Brautente
31,0.0,0.0,0.0,0.0,Brautente
32,0.0,0.0,0.0,0.0,Brautente
33,0.0,0.0,0.0,0.0,Brautente
34,0.0,0.0,0.0,0.0,Brautente
35,0.0,0.0,0.0,0.0,Brautente
36,0.0,0.0,0.0,0.0,Brautente
1,0.0,0.0,0.0,0.0,Bruchwasserläufer
2,0.0,0.0,0.0,0.0,Bruchwasserläufer
3,0.0,0.0,0.0,0.0,Bruchwasserläufer
4,0.0,0.0,0.0,0.0,Bruchwasserläufer
5,0.0,0.0,0.0,0.0,Bruchwasserläufer
6,0.0,0.0,0.0,0.0,Bruchwasserläufer
7,0.0,0.0,0.0,0.0,Bruchwasserläufer
8,0.0,0.0,0.0,0.0,Bruchwasserläufer
9,0.0,0.0,0.0,2.0,Bruchwasserläufer
10,0.0,0.0,0.0,1.0,Bruchwasserläufer
11,0.0,0.0,0.0,5.0,Bruchwasserläufer
12,0.0,0.0,0.0,12.0,Bruchwasserläufer
13,0.0,0.0,0.0,11.0,Bruchwasserläufer
14,0.0,0.0,0.0,0.0,Bruchwasserläufer
15,0.0,0.0,0.0,0.0,Bruchwasserläufer
16,0.0,0.0,0.0,0.0,Bruchwasserläufer
17,0.0,0.0,0.0,0.0,Bruchwasserläufer
18,0.0,0.0,0.0,1.0,Bruchwasserläufer
19,0.0,0.0,0.0,3.0,Bruchwasserläufer
20,0.0,0.0,0.0,2.0,Bruchwasserläufer
21,0.0,0.0,0.0,2.0,Bruchwasserläufer
22,0.0,0.0,0.0,0.0,Bruchwasserläufer
23,0.0,0.0,0.0,5.0,Bruchwasserläufer
24,0.0,0.0,0.0,4.0,Bruchwasserläufer
25,0.0,0.0,0.0,0.0,Bruchwasserläufer
26,0.0,0.0,0.0,0.0,Bruchwasserläufer
27,0.0,0.0,0.0,0.0,Bruchwasserläufer
28,0.0,0.0,0.0,0.0,Bruchwasserläufer
29,0.0,0.0,0.0,0.0,Bruchwasserläufer
30,0.0,0.0,0.0,0.0,Bruchwasserläufer
31,0.0,0.0,0.0,0.0,Bruchwasserläufer
32,0.0,0.0,0.0,0.0,Bruchwasserläufer
33,0.0,0.0,0.0,0.0,Bruchwasserläufer
34,0.0,0.0,0.0,0.0,Bruchwasserläufer
35,0.0,0.0,0.0,0.0,Bruchwasserläufer
36,0.0,0.0,0.0,0.0,Bruchwasserläufer
1,0.0,0.0,0.0,214.0,Buchfink
2,0.0,0.0,1.0,112.0,Buchfink
3,0.0,0.0,0.0,98.0,Buchfink
4,6.0,1.0,6.0,104.0,Buchfink
5,31.0,2.0,10.0,97.0,Buchfink
6,50.0,0.0,8.0,93.0,Buchfink
7,126.0,1.0,0.0,61.0,Buchfink
8,226.0,0.0,0.0,102.0,Buchfink
9,132.0,1.0,0.0,109.0,Buchfink
